image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;stimulus;order;psychopy_order;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textBlank500.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;textBlank500.stopped;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micResp.started;keyResp.keys;keyResp.corr;subjResponse;micResp.clip;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;keyResp.rt;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column1
REPSWITCH1/PICTURE_30.png;granja;type;darkblue;nontarget;1;NT;2;Stim5_Set2;36;35;0;35;35;35;;2.14E+16;;;;;;;;;;;;;;;;;;;;;;2.15E+16;2.10E+16;2.11E+15;2.11E+15;2.11E+15;2.11E+15;2.11E+15;2.11E+15;2.11E+15;4.34E+15;['g', 'r', 'a', 'n', 'j', 'a'];0;granja;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h31.01.860.wav;None;2.14E+16;2.14E+16;2.14E+16;2.14E+16;2.14E+16;2.14E+16;[1.1866432996466756, 1.3630756996572018, 1.538711099885404, 1.683042399585247, 1.938994700089097, 2.018984599970281];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_30.png;granja;speak;gold;switch;2;T;2;Stim5_Set2;37;36;0;36;36;36;;2.19E+16;;;;;;;;;;;;;;;;;;;;;;2.20E+16;2.15E+16;2.16E+15;2.16E+15;2.16E+15;2.16E+15;2.16E+15;2.16E+15;2.16E+15;1.94E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h31.06.587.wav;None;2.19E+16;2.19E+16;2.19E+16;2.19E+16;2.19E+16;2.19E+16;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_128.png;muñeca;type;darkblue;filler;1;F;2;Stim4_Set1;38;37;0;37;37;37;;2.24E+16;;;;;;;;;;;;;;;;;;;;;;;2.20E+16;2.21E+15;2.21E+15;2.21E+15;2.21E+15;2.21E+15;2.21E+15;2.21E+15;1.37E+16;['m', 'u', 'ñ', 'e', 'c', 'a'];0;muñeca;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h31.11.173.wav;None;;;;;;;[1.0744558991864324, 1.299023998901248, 2.0187016995623708, 2.242454999126494, 2.4348586993291974, 2.642226099036634];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_19.png;pavo;type;darkblue;filler;1;F;2;Stim5_Set1;39;38;0;38;38;38;;2.28E+16;;;;;;;;;;;;;;;;;;;;;;2.29E+15;2.24E+16;2.25E+16;2.25E+16;2.25E+16;2.25E+16;2.25E+16;2.25E+16;2.25E+16;1.75E+16;['p', 'a', 'v', 'o'];0;pavo;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h31.15.796.wav;None;2.28E+16;2.28E+16;2.28E+16;2.28E+16;2.28E+16;2.28E+16;[1.0554990991950035, 1.1675284998491406, 1.3912592995911837, 1.4713263995945454];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_552.png;manzana;speak;gold;nontarget;2;NT;2;Stim6_Set2;40;39;0;39;39;39;;2.33E+16;;;;;;;;;;;;;;;;;;;;;;;2.29E+15;2.30E+16;2.30E+16;2.30E+16;2.30E+16;2.30E+16;2.30E+16;2.30E+16;3.87E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h31.20.425.wav;None;2.33E+16;2.33E+16;2.33E+16;2.33E+16;2.33E+16;2.33E+16;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_552.png;manzana;speak;gold;repeat;2;T;2;Stim6_Set2;41;40;0;40;40;40;;2.38E+16;;;;;;;;;;;;;;;;;;;;;;2.38E+16;2.33E+15;2.35E+16;2.35E+16;2.35E+16;2.35E+16;2.35E+16;2.35E+16;2.35E+16;1.50E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h31.25.060.wav;None;2.38E+16;2.38E+16;2.38E+16;2.38E+16;2.38E+16;2.38E+16;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_16.png;cazador;type;darkblue;filler;1;F;2;Stim6_Set1;42;41;0;41;41;41;;2.42E+16;;;;;;;;;;;;;;;;;;;;;;2.43E+15;2.38E+16;2.39E+16;2.39E+16;2.39E+16;2.39E+16;2.39E+16;2.39E+16;2.39E+16;1.51E+16;['c', 'a', 'z', 'a', 'd', 'o', 'r'];0;cazador;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h31.29.693.wav;None;2.42E+16;2.42E+16;2.42E+16;2.42E+16;2.42E+16;2.42E+16;[1.02954759914428, 1.2380499988794327, 1.414049499668181, 1.5734808994457126, 1.749805899336934, 1.862093299627304, 1.9580996995791793];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_446.png;cerdo;speak;gold;nontarget;2;NT;2;Stim7_Set2;43;42;0;42;42;42;;2.47E+16;;;;;;;;;;;;;;;;;;;;;;;2.43E+15;2.44E+15;2.44E+15;2.44E+15;2.44E+15;2.44E+15;2.44E+15;2.44E+15;4.53E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h31.34.412.wav;None;2.47E+16;2.47E+16;2.47E+16;2.47E+16;2.47E+16;2.47E+16;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_446.png;cerdo;speak;gold;repeat;2;T;2;Stim7_Set2;44;43;0;43;43;43;;2.52E+16;;;;;;;;;;;;;;;;;;;;;;;2.47E+15;2.49E+15;2.49E+15;2.49E+15;2.49E+15;2.49E+15;2.49E+15;2.49E+15;1.42E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h31.39.059.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_142.png;vaso;speak;gold;filler;2;F;2;Stim7_Set1;45;44;0;44;44;44;;2.56E+15;;;;;;;;;;;;;;;;;;;;;;2.57E+15;2.52E+16;2.53E+16;2.53E+16;2.53E+16;2.53E+16;2.53E+16;2.53E+16;2.53E+16;1.26E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h31.43.659.wav;None;2.56E+15;2.56E+15;2.56E+15;2.56E+15;2.56E+15;2.56E+15;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_169.png;espalda;type;darkblue;filler;1;F;2;Stim8_Set1;46;45;0;45;45;45;;2.61E+16;;;;;;;;;;;;;;;;;;;;;;;2.57E+15;2.58E+15;2.58E+15;2.58E+15;2.58E+15;2.58E+15;2.58E+15;2.58E+15;1.27E+16;['e', 's', 'p', 'a', 'l', 'a', 'backspace', 'd'];0;espald;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h31.48.337.wav;None;2.61E+16;2.61E+16;2.61E+16;2.61E+16;2.61E+16;2.61E+16;[1.3746565990149975, 1.534554598852992, 1.6783065991476178, 1.8549901992082596, 1.966987798921764, 2.0469865994527936, 2.8782914988696575, 2.9422968989238143];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_199.png;falda;speak;gold;nontarget;2;NT;2;Stim8_Set2;47;46;0;46;46;46;;2.65E+15;;;;;;;;;;;;;;;;;;;;;;;2.61E+16;2.62E+15;2.62E+15;2.62E+15;2.62E+15;2.62E+15;2.62E+15;2.62E+15;4.39E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h31.52.949.wav;None;2.65E+15;2.65E+15;2.65E+15;2.65E+15;2.65E+15;2.65E+15;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_199.png;falda;type;darkblue;switch;1;T;2;Stim8_Set2;48;47;0;47;47;47;;2.70E+15;;;;;;;;;;;;;;;;;;;;;;2.71E+16;2.66E+16;2.67E+15;2.67E+15;2.67E+15;2.67E+15;2.67E+15;2.67E+15;2.67E+15;1.40E+16;['f', 'a', 'l', 'd', 'a'];0;falda;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h31.57.564.wav;None;2.70E+15;2.70E+15;2.70E+15;2.70E+15;2.70E+15;2.70E+15;[0.98223099950701, 1.1582228988409042, 1.254225199110806, 1.3819177988916636, 1.5419177990406752];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_576.png;guante;type;darkblue;nontarget;1;NT;3;Stim1_Set3;49;48;0;48;48;48;;2.75E+16;;;;;;;;;;;;;;;;;;;;;;;2.71E+16;2.72E+16;2.72E+16;2.72E+16;2.72E+16;2.72E+16;2.72E+16;2.72E+16;3.72E+15;['g', 'u', 'a', 'n', 't', 'e'];0;guante;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h32.02.209.wav;None;;;;;;;[1.241694999858737, 1.3385840002447367, 1.4665455995127559, 1.6098531996831298, 1.770304299890995, 1.945911199785769];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_576.png;guante;speak;gold;switch;2;T;3;Stim1_Set3;50;49;0;49;49;49;;2.79E+16;;;;;;;;;;;;;;;;;;;;;;2.80E+15;2.75E+15;2.76E+16;2.76E+16;2.76E+16;2.76E+16;2.76E+16;2.76E+16;2.76E+16;1.33E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h32.06.786.wav;None;2.79E+16;2.79E+16;2.79E+16;2.79E+16;2.79E+16;2.79E+16;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_610.png;miel;speak;gold;nontarget;2;NT;3;Stim2_Set3;51;50;0;50;50;50;;2.84E+15;;;;;;;;;;;;;;;;;;;;;;;2.80E+15;2.81E+16;2.81E+16;2.81E+16;2.81E+16;2.81E+16;2.81E+16;2.81E+16;3.76E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h32.11.356.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_610.png;miel;type;darkblue;switch;1;T;3;Stim2_Set3;52;51;0;51;51;51;;2.88E+15;;;;;;;;;;;;;;;;;;;;;;2.89E+15;2.84E+15;2.85E+16;2.85E+16;2.85E+16;2.85E+16;2.85E+16;2.85E+16;2.85E+16;1.40E+14;['m', 'i', 'e', 'l'];0;miel;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h32.15.956.wav;None;2.88E+15;2.88E+15;2.88E+15;2.88E+15;2.88E+15;2.88E+15;[0.9274427993223071, 1.0554080000147223, 1.183509700000286, 1.3117641992866993];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_175.png;pintor;type;darkblue;filler;1;F;3;Stim1_Set2;53;52;0;52;52;52;;2.93E+15;;;;;;;;;;;;;;;;;;;;;;;2.89E+15;2.90E+16;2.90E+16;2.90E+16;2.90E+16;2.90E+16;2.90E+16;2.90E+16;1.42E+16;['p', 'i', 'n', 't', 'o', 'r'];0;pintor;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h32.20.571.wav;None;;;;;;;[0.9896766990423203, 1.2142062997445464, 1.3102628998458385, 1.4222622998058796, 1.5182281993329525, 1.5982303991913795];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_242.png;cartero;type;darkblue;nontarget;1;NT;3;Stim3_Set3;54;53;0;53;53;53;;2.98E+14;;;;;;;;;;;;;;;;;;;;;;2.98E+15;2.94E+16;2.95E+15;2.95E+15;2.95E+15;2.95E+15;2.95E+15;2.95E+15;2.95E+15;3.79E+16;['c', 'a', 'r', 'e', 't', 'e', 'r'];0;caeter;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h32.25.290.wav;None;;;;;;;[1.2505232999101281, 1.4420103002339602, 1.7783485995605588, 1.7793447999283671, 2.4182077003642917, 2.6099309995770454, 2.785791900008917];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_242.png;cartero;speak;gold;switch;2;T;3;Stim3_Set3;55;54;0;54;54;54;;3.02E+16;;;;;;;;;;;;;;;;;;;;;;3.03E+16;2.98E+15;2.99E+16;2.99E+16;2.99E+16;2.99E+16;2.99E+16;2.99E+16;2.99E+16;1.37E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h32.29.950.wav;None;3.02E+15;3.02E+15;3.02E+15;3.02E+15;3.02E+15;3.02E+15;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_152.png;caracol;type;darkblue;filler;1;F;3;Stim2_Set2;56;55;0;55;55;55;;3.07E+15;;;;;;;;;;;;;;;;;;;;;;;3.03E+16;3.04E+15;3.04E+15;3.04E+15;3.04E+15;3.04E+15;3.04E+15;3.04E+15;1.48E+16;['c', 'a', 'r', 'a', 'c', 'o', 'l'];0;caracol;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h32.34.635.wav;None;;;;;;;[1.0219468995928764, 1.2299363994970918, 1.4694523001089692, 1.6775059001520276, 1.869450599886477, 1.9654188994318247, 2.1574502997100353];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_235.png;aguja;speak;gold;nontarget;2;NT;3;Stim4_Set3;57;56;0;56;56;56;;3.12E+16;;;;;;;;;;;;;;;;;;;;;;3.12E+15;3.08E+15;3.09E+15;3.09E+15;3.09E+15;3.09E+15;3.09E+15;3.09E+15;3.09E+15;4.36E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h32.39.285.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_235.png;aguja;speak;gold;repeat;2;T;3;Stim4_Set3;58;57;0;57;57;57;;3.16E+16;;;;;;;;;;;;;;;;;;;;;;;3.12E+15;3.13E+15;3.13E+15;3.13E+15;3.13E+15;3.13E+15;3.13E+15;3.13E+15;1.34E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h32.43.909.wav;None;3.16E+16;3.16E+16;3.16E+16;3.16E+16;3.16E+16;3.16E+16;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_264.png;mano;speak;gold;filler;2;F;3;Stim3_Set2;59;58;0;58;58;58;;3.21E+15;;;;;;;;;;;;;;;;;;;;;;;3.17E+15;3.18E+15;3.18E+15;3.18E+15;3.18E+15;3.18E+15;3.18E+15;3.18E+15;1.41E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h32.48.546.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_517.png;cuerda;type;darkblue;filler;1;F;3;Stim4_Set2;60;59;0;59;59;59;;3.26E+16;;;;;;;;;;;;;;;;;;;;;;3.26E+15;3.22E+16;3.23E+16;3.23E+16;3.23E+16;3.23E+16;3.23E+16;3.23E+16;3.23E+16;1.44E+15;['c', 'u', 'i', 'e', 'r', 'd', 'a', 'backspace', 'backspace', 'backspace', 'backspace', 'backspace'];0;cu;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h32.53.112.wav;None;3.26E+16;3.26E+16;3.26E+16;3.26E+16;3.26E+16;3.26E+16;[1.0179219990968704, 1.145906899124384, 1.1619119998067617, 1.2739110998809338, 1.4034934993833303, 1.6105319997295737, 1.78656189981848, 2.138316499069333, 2.2983576990664005, 2.5540164997801185, 2.6983366990461946, 2.8584408992901444];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_30.png;granja;type;darkblue;filler;1;F;3;Stim5_Set2;61;60;0;60;60;60;;3.30E+16;;;;;;;;;;;;;;;;;;;;;;3.31E+15;3.26E+15;3.27E+16;3.27E+16;3.27E+16;3.27E+16;3.27E+16;3.27E+16;3.27E+16;1.98E+15;['g', 'r', 'a', 'n', 'j', 'a'];0;granja;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h32.57.738.wav;None;3.30E+16;3.30E+16;3.30E+16;3.30E+16;3.30E+16;3.30E+16;[1.0810755994170904, 1.273077399469912, 1.4658541996032, 1.7208128990605474, 1.8488137992098927, 1.9288122989237309];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_35.png;oreja;speak;gold;nontarget;2;NT;3;Stim5_Set3;62;61;0;61;61;61;;3.35E+16;;;;;;;;;;;;;;;;;;;;;;3.35E+15;3.31E+15;3.32E+16;3.32E+16;3.32E+16;3.32E+16;3.32E+16;3.32E+16;3.32E+16;4.29E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h33.02.412.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_35.png;oreja;speak;gold;repeat;2;T;3;Stim5_Set3;63;62;0;62;62;62;;3.39E+16;;;;;;;;;;;;;;;;;;;;;;;3.35E+15;3.36E+15;3.36E+15;3.36E+15;3.36E+15;3.36E+15;3.36E+15;3.36E+15;1.32E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h33.06.965.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_464.png;goma;speak;gold;nontarget;2;NT;3;Stim6_Set3;64;63;0;63;63;63;;3.44E+16;;;;;;;;;;;;;;;;;;;;;;;3.40E+16;3.41E+14;3.41E+14;3.41E+14;3.41E+14;3.41E+14;3.41E+14;3.41E+14;3.63E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h33.11.613.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_464.png;goma;type;darkblue;switch;1;T;3;Stim6_Set3;65;64;0;64;64;64;;3.49E+15;;;;;;;;;;;;;;;;;;;;;;3.49E+15;3.45E+15;3.46E+15;3.46E+15;3.46E+15;3.46E+15;3.46E+15;3.46E+15;3.46E+15;1.19E+16;['g', 'o', 'm', 'a'];0;goma;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h33.16.233.wav;None;3.49E+15;3.49E+15;3.49E+15;3.49E+15;3.49E+15;3.49E+15;[1.0329558989033103, 1.1612314991652966, 1.2570971995592117, 1.4010933991521597];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_552.png;manzana;speak;gold;filler;2;F;3;Stim6_Set2;66;65;0;65;65;65;;3.53E+16;;;;;;;;;;;;;;;;;;;;;;3.54E+15;3.49E+15;3.50E+16;3.50E+16;3.50E+16;3.50E+16;3.50E+16;3.50E+16;3.50E+16;1.51E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h33.20.838.wav;None;3.53E+16;3.53E+16;3.53E+16;3.53E+16;3.53E+16;3.53E+16;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_271.png;conejo;type;darkblue;nontarget;1;NT;3;Stim7_Set3;67;66;0;66;66;66;;3.58E+15;;;;;;;;;;;;;;;;;;;;;;;3.54E+15;3.55E+16;3.55E+16;3.55E+16;3.55E+16;3.55E+16;3.55E+16;3.55E+16;4.14E+14;['c', 'o', 'n', 'e', 'j', 'o'];0;conejo;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h33.25.535.wav;None;3.58E+15;3.58E+15;3.58E+15;3.58E+15;3.58E+15;3.58E+15;[1.061337299644947, 1.205427199602127, 1.413906299509108, 1.5259061995893717, 1.6539046997204423, 1.9423261992633343];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_271.png;conejo;type;darkblue;repeat;1;T;3;Stim7_Set3;68;67;0;67;67;67;;3.63E+16;;;;;;;;;;;;;;;;;;;;;;3.63E+15;3.59E+16;3.60E+16;3.60E+16;3.60E+16;3.60E+16;3.60E+16;3.60E+16;3.60E+16;1.60E+16;['c', 'o', 'n', 'e', 'k', 'o'];0;coneko;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h33.30.166.wav;None;3.63E+16;3.63E+16;3.63E+16;3.63E+16;3.63E+16;3.63E+16;[1.1971652992069721, 1.2458606995642185, 1.4378418996930122, 1.5167954992502928, 1.7410741997882724, 1.8530719997361302];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_446.png;cerdo;speak;gold;filler;2;F;3;Stim7_Set2;69;68;0;68;68;68;;3.67E+15;;;;;;;;;;;;;;;;;;;;;;;3.63E+15;3.64E+15;3.64E+15;3.64E+15;3.64E+15;3.64E+15;3.64E+15;3.64E+15;1.43E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h33.34.802.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_199.png;falda;speak;gold;filler;2;F;3;Stim8_Set2;70;69;0;69;69;69;;3.72E+15;;;;;;;;;;;;;;;;;;;;;;3.72E+15;3.68E+16;3.69E+16;3.69E+16;3.69E+16;3.69E+16;3.69E+16;3.69E+16;3.69E+16;1.41E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h33.39.471.wav;None;3.72E+15;3.72E+15;3.72E+15;3.72E+15;3.72E+15;3.72E+15;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
